timestamp,symbol,price
2024-08-12 17:39:17,SAGAUSDT,1.6906
2024-08-12 17:39:18,SAGAUSDT,1.6909
2024-08-12 17:39:19,SAGAUSDT,1.6909
2024-08-12 17:39:20,SAGAUSDT,1.6909
2024-08-12 17:39:21,SAGAUSDT,1.6911
2024-08-12 17:39:22,SAGAUSDT,1.6910
2024-08-12 17:39:23,SAGAUSDT,1.6907
2024-08-12 17:39:24,SAGAUSDT,1.6908
2024-08-12 17:39:25,SAGAUSDT,1.6908
2024-08-12 17:39:26,SAGAUSDT,1.6908
2024-08-12 17:39:27,SAGAUSDT,1.6906
2024-08-12 17:39:28,SAGAUSDT,1.6906
2024-08-12 17:39:29,SAGAUSDT,1.6906
2024-08-12 17:39:30,SAGAUSDT,1.6906
2024-08-12 17:39:31,SAGAUSDT,1.6906
2024-08-12 17:39:32,SAGAUSDT,1.6906
2024-08-12 17:39:33,SAGAUSDT,1.6906
2024-08-12 17:39:34,SAGAUSDT,1.6909
2024-08-12 17:39:35,SAGAUSDT,1.6912
2024-08-12 17:39:36,SAGAUSDT,1.6912
2024-08-12 17:39:37,SAGAUSDT,1.6912
2024-08-12 17:39:38,SAGAUSDT,1.6912
2024-08-12 17:39:39,SAGAUSDT,1.6936
2024-08-12 17:39:40,SAGAUSDT,1.6920
2024-08-12 17:39:41,SAGAUSDT,1.6920
2024-08-12 17:39:42,SAGAUSDT,1.6913
2024-08-12 17:39:43,SAGAUSDT,1.6913
2024-08-12 17:39:44,SAGAUSDT,1.6913
2024-08-12 17:39:45,SAGAUSDT,1.6913
2024-08-12 17:39:47,SAGAUSDT,1.6913
2024-08-12 17:39:48,SAGAUSDT,1.6913
2024-08-12 17:39:49,SAGAUSDT,1.6913
2024-08-12 17:39:50,SAGAUSDT,1.6922
2024-08-12 17:39:51,SAGAUSDT,1.6922
2024-08-12 17:39:52,SAGAUSDT,1.6925
2024-08-12 17:39:53,SAGAUSDT,1.6925
2024-08-12 17:39:54,SAGAUSDT,1.6925
2024-08-12 17:39:55,SAGAUSDT,1.6925
2024-08-12 17:39:56,SAGAUSDT,1.6925
2024-08-12 17:39:57,SAGAUSDT,1.6925
2024-08-12 17:39:58,SAGAUSDT,1.6925
2024-08-12 17:39:59,SAGAUSDT,1.6929
2024-08-12 17:40:00,SAGAUSDT,1.6926
2024-08-12 17:40:01,SAGAUSDT,1.6926
2024-08-12 17:40:01,SAGAUSDT,1.6926
2024-08-12 17:40:03,SAGAUSDT,1.6940
2024-08-12 17:40:04,SAGAUSDT,1.6940
2024-08-12 17:40:05,SAGAUSDT,1.6942
2024-08-12 17:40:06,SAGAUSDT,1.6940
2024-08-12 17:40:07,SAGAUSDT,1.6937
2024-08-12 17:40:08,SAGAUSDT,1.6953
2024-08-12 17:40:09,SAGAUSDT,1.6957
2024-08-12 17:40:10,SAGAUSDT,1.6962
2024-08-12 17:40:11,SAGAUSDT,1.6962
2024-08-12 17:40:11,SAGAUSDT,1.6964
2024-08-12 17:40:13,SAGAUSDT,1.6976
2024-08-12 17:40:14,SAGAUSDT,1.6983
2024-08-12 17:40:15,SAGAUSDT,1.6983
2024-08-12 17:40:16,SAGAUSDT,1.6967
2024-08-12 17:40:17,SAGAUSDT,1.6957
2024-08-12 17:40:18,SAGAUSDT,1.6953
2024-08-12 17:40:19,SAGAUSDT,1.6964
2024-08-12 17:40:20,SAGAUSDT,1.6964
2024-08-12 17:40:21,SAGAUSDT,1.6957
2024-08-12 17:40:22,SAGAUSDT,1.6952
2024-08-12 17:40:23,SAGAUSDT,1.6959
2024-08-12 17:40:24,SAGAUSDT,1.6959
2024-08-12 17:40:25,SAGAUSDT,1.6959
2024-08-12 17:40:26,SAGAUSDT,1.6959
2024-08-12 17:40:27,SAGAUSDT,1.6954
2024-08-12 17:40:28,SAGAUSDT,1.6954
2024-08-12 17:40:29,SAGAUSDT,1.6964
2024-08-12 17:40:29,SAGAUSDT,1.6969
2024-08-12 17:40:31,SAGAUSDT,1.6977
2024-08-12 17:40:32,SAGAUSDT,1.6973
2024-08-12 17:40:33,SAGAUSDT,1.6967
2024-08-12 17:40:34,SAGAUSDT,1.6971
2024-08-12 17:40:35,SAGAUSDT,1.6970
2024-08-12 17:40:36,SAGAUSDT,1.6970
2024-08-12 17:40:36,SAGAUSDT,1.6970
2024-08-12 17:40:38,SAGAUSDT,1.6970
2024-08-12 17:40:39,SAGAUSDT,1.6970
2024-08-12 17:40:40,SAGAUSDT,1.6976
2024-08-12 17:40:41,SAGAUSDT,1.6976
2024-08-12 17:40:42,SAGAUSDT,1.6986
